id,name,category,price,stock
39161,Phone,Tools,697.81,627
39162,Tablet,Books,1168.2,988
39163,Chair,Books,4156.21,47
39164,Headphones,Electronics,2293.15,943
39165,Laptop,Clothing,1792.9,308
39166,Chair,Electronics,487.51,506
39167,Desk,Electronics,2841.45,64
39168,Notebook,Beauty,2851.66,429
39169,Lamp,Stationery,4118.91,240
39170,Phone,Tools,1493.65,179
39171,Phone,Beauty,566.66,449
39172,Desk,Tools,1250.8,364
39173,Headphones,Stationery,1699.62,757
39174,Desk,Books,3803.99,863
39175,Monitor,Clothing,1830.67,337
39176,Mirror,Books,2068.15,364
39177,Mirror,Books,2132.57,227
39178,Tablet,Tools,880.93,556
39179,Phone,Clothing,4864.96,7
39180,Notebook,Clothing,4993.12,96
39181,Headphones,Books,1081.26,176
39182,Tablet,Tools,65.58,586
39183,Notebook,Tools,1592.84,62
39184,Keyboard,Books,3326.1,605
39185,Chair,Stationery,1085.29,774
39186,Backpack,Beauty,10.06,30
39187,Monitor,Tools,2510.3,949
39188,Chair,Books,3299.18,995
39189,Shirt,Stationery,4959.35,414
39190,Mouse,Stationery,4711.22,111
39191,Book,Tools,1405.66,748
39192,Headphones,Home,3190.41,446
39193,Chair,Home,15.83,606
39194,Phone,Books,2620.28,483
39195,Desk,Home,4862.26,706
39196,Laptop,Clothing,2875.71,577
39197,Keyboard,Home,1357.63,895
39198,Tablet,Books,109.49,218
39199,Mirror,Tools,4302.12,3
39200,Mirror,Beauty,4122.33,917
39201,Notebook,Books,253.33,8
39202,Lamp,Clothing,4747.85,377
39203,Mirror,Tools,4320.13,68
39204,Notebook,Stationery,3615.62,43
39205,Chair,Tools,1151.38,163
39206,Book,Beauty,3637.71,300
39207,Mouse,Clothing,3008.71,325
39208,Headphones,Tools,1309.47,94
39209,Mirror,Tools,4047.85,452
39210,Backpack,Home,2279.23,658
39211,Monitor,Tools,3837.11,821
39212,Notebook,Clothing,981.87,960
39213,Pen,Electronics,3577.8,395
39214,Pen,Books,1621.45,39
39215,Mouse,Books,3272.83,187
39216,Desk,Stationery,4430.28,11
39217,Lamp,Tools,3728.6,187
39218,Chair,Home,1905.76,249
39219,Phone,Electronics,3012.76,63
39220,Mouse,Clothing,4138.64,328
39221,Mirror,Books,2801.75,678
39222,Keyboard,Electronics,4939.67,260
39223,Headphones,Clothing,3185.45,715
39224,Tablet,Tools,1695.99,834
39225,Phone,Stationery,1746.09,49
39226,Headphones,Tools,1184.02,887
39227,Book,Books,4494.08,30
39228,Keyboard,Home,3445.82,368
39229,Lamp,Stationery,4609.65,858
39230,Backpack,Home,430.76,355
39231,Desk,Clothing,1122.95,911
39232,Book,Books,2111.76,406
39233,Headphones,Stationery,1224.15,410
39234,Mirror,Clothing,1218.88,766
39235,Desk,Books,3530.88,44
39236,Backpack,Electronics,1748.12,722
39237,Pen,Home,1826.61,795
39238,Phone,Home,4003.54,632
39239,Headphones,Electronics,2595.24,469
39240,Notebook,Stationery,2654.49,902
39241,Chair,Stationery,3274.16,864
39242,Pen,Electronics,11.63,471
39243,Headphones,Stationery,4880.22,380
39244,Pen,Books,1394.46,371
39245,Headphones,Home,4861.38,473
39246,Backpack,Beauty,1792.09,318
39247,Lamp,Books,1140.15,952
39248,Headphones,Tools,1047.16,113
39249,Pen,Electronics,3774.66,174
39250,Headphones,Tools,646.7,44
39251,Keyboard,Tools,4353.17,932
39252,Shirt,Home,2745.62,179
39253,Keyboard,Books,3892.97,862
39254,Mirror,Tools,1962.66,972
39255,Mirror,Home,2885.48,214
39256,Desk,Beauty,872.27,135
39257,Tablet,Home,3030.11,715
39258,Notebook,Electronics,4854.26,692
39259,Mirror,Books,4002.35,18
39260,Shirt,Electronics,973.46,881
39261,Laptop,Books,4015.63,294
39262,Laptop,Books,1932.22,312
39263,Mirror,Clothing,2897.92,237
39264,Phone,Books,1756.47,13
39265,Pen,Clothing,355.34,738
39266,Keyboard,Tools,4380.35,846
39267,Keyboard,Tools,3311.44,693
39268,Keyboard,Home,1383.41,968
39269,Lamp,Books,4184.44,875
39270,Mouse,Clothing,730.99,483
39271,Mirror,Books,3025.49,259
39272,Headphones,Tools,465.0,691
39273,Lamp,Tools,3998.8,537
39274,Monitor,Home,3123.45,210
39275,Tablet,Electronics,3417.88,647
39276,Mouse,Beauty,4945.4,774
39277,Phone,Stationery,735.25,298
39278,Headphones,Clothing,3997.89,895
39279,Mouse,Electronics,4231.35,26
39280,Backpack,Beauty,2676.51,977
39281,Phone,Clothing,3656.68,54
39282,Notebook,Tools,1624.91,651
39283,Chair,Electronics,1165.91,960
39284,Headphones,Books,3178.23,670
39285,Mirror,Beauty,2045.5,167
39286,Headphones,Beauty,1571.05,701
39287,Book,Books,2496.98,946
39288,Shirt,Home,881.38,373
39289,Lamp,Electronics,4563.79,281
39290,Laptop,Tools,800.33,827
39291,Monitor,Electronics,890.71,326
39292,Keyboard,Tools,1627.16,450
39293,Mirror,Tools,4306.1,997
39294,Backpack,Clothing,3126.54,968
39295,Book,Clothing,4795.22,671
39296,Shirt,Beauty,1266.84,345
39297,Headphones,Clothing,3223.56,308
39298,Keyboard,Beauty,1057.94,903
39299,Backpack,Clothing,3670.88,178
39300,Laptop,Electronics,4403.0,327
39301,Laptop,Clothing,3422.63,259
39302,Tablet,Clothing,4451.65,758
39303,Pen,Beauty,1443.87,537
39304,Shirt,Stationery,3388.4,931
39305,Book,Tools,2759.58,377
39306,Keyboard,Stationery,1515.92,592
39307,Book,Home,607.29,382
39308,Notebook,Clothing,2468.4,955
39309,Headphones,Stationery,4584.69,69
39310,Notebook,Beauty,464.57,690
39311,Pen,Books,2603.87,651
39312,Phone,Electronics,4188.25,903
39313,Lamp,Home,1664.79,803
39314,Notebook,Home,1211.96,912
39315,Backpack,Electronics,4554.78,676
39316,Monitor,Books,2493.78,639
39317,Mirror,Tools,2817.57,631
39318,Notebook,Beauty,3179.82,581
39319,Backpack,Electronics,4858.97,680
39320,Mirror,Electronics,1298.77,877
39321,Mirror,Tools,2577.31,87
39322,Phone,Beauty,2616.15,528
39323,Laptop,Clothing,1597.2,616
39324,Book,Tools,1084.01,144
39325,Backpack,Stationery,1276.4,15
39326,Chair,Clothing,1227.26,694
39327,Book,Electronics,4155.19,815
39328,Shirt,Clothing,4354.54,458
39329,Notebook,Stationery,3590.22,581
39330,Mouse,Stationery,4259.63,958
39331,Pen,Clothing,2775.55,740
39332,Backpack,Electronics,719.58,379
39333,Tablet,Beauty,3967.09,732
39334,Phone,Tools,898.88,407
39335,Laptop,Books,3637.29,818
39336,Mirror,Stationery,4673.26,147
39337,Mouse,Home,3819.63,330
39338,Shirt,Electronics,1968.97,991
39339,Tablet,Electronics,3926.34,697
39340,Laptop,Books,1890.96,179
39341,Notebook,Stationery,518.63,802
39342,Shirt,Beauty,2686.08,823
39343,Book,Tools,2088.08,453
39344,Book,Beauty,891.37,865
39345,Keyboard,Electronics,4255.92,167
39346,Monitor,Books,1083.72,991
39347,Book,Beauty,4319.25,361
39348,Monitor,Books,1586.5,978
39349,Phone,Beauty,4064.77,50
39350,Pen,Stationery,2398.71,779
39351,Book,Home,4977.76,995
39352,Notebook,Books,4434.49,944
39353,Backpack,Books,2024.75,484
39354,Book,Stationery,4519.45,963
39355,Tablet,Tools,4224.65,317
39356,Notebook,Electronics,878.66,913
39357,Notebook,Tools,470.37,924
39358,Chair,Clothing,4008.82,410
39359,Shirt,Tools,487.91,517
39360,Backpack,Stationery,4546.03,803
39361,Monitor,Stationery,2290.74,230
39362,Mouse,Clothing,3558.25,899
39363,Mirror,Stationery,209.81,31
39364,Notebook,Home,4481.38,729
39365,Laptop,Electronics,1875.23,705
39366,Notebook,Clothing,1107.79,895
39367,Mirror,Beauty,343.09,502
39368,Laptop,Electronics,4000.58,602
39369,Lamp,Electronics,2955.0,884
39370,Laptop,Clothing,2961.33,57
39371,Desk,Clothing,4944.0,88
39372,Shirt,Stationery,4126.71,247
39373,Laptop,Home,4723.08,115
39374,Keyboard,Beauty,3182.84,89
39375,Notebook,Clothing,1154.89,9
39376,Desk,Beauty,3712.12,913
39377,Pen,Electronics,153.18,552
39378,Chair,Electronics,3516.11,64
39379,Phone,Electronics,3854.86,565
39380,Notebook,Stationery,62.72,570
39381,Headphones,Electronics,3108.3,336
39382,Notebook,Clothing,96.79,426
39383,Backpack,Tools,1685.31,796
39384,Monitor,Books,2892.55,533
39385,Laptop,Tools,3592.91,507
39386,Desk,Home,3138.38,998
39387,Lamp,Clothing,2559.53,542
39388,Mirror,Books,3291.34,930
39389,Keyboard,Clothing,4133.44,196
39390,Laptop,Beauty,4983.06,891
39391,Tablet,Beauty,101.78,492
39392,Mirror,Tools,495.64,35
39393,Pen,Home,1817.77,811
39394,Desk,Clothing,1237.77,977
39395,Book,Electronics,3360.15,343
39396,Shirt,Clothing,1331.75,196
39397,Shirt,Clothing,2077.32,320
39398,Mouse,Clothing,2116.56,391
39399,Chair,Books,3366.65,926
39400,Pen,Clothing,3848.59,540
39401,Mouse,Electronics,3604.42,373
39402,Keyboard,Books,1888.09,222
39403,Laptop,Electronics,1981.55,258
39404,Monitor,Clothing,2496.62,738
39405,Chair,Clothing,1978.65,765
39406,Mouse,Clothing,530.96,180
39407,Laptop,Home,3168.67,837
39408,Lamp,Tools,4863.49,604
39409,Headphones,Tools,4146.92,945
39410,Keyboard,Tools,853.06,287
39411,Tablet,Clothing,4689.62,894
39412,Pen,Home,2202.09,535
39413,Phone,Home,4227.99,604
39414,Headphones,Tools,603.47,58
39415,Mouse,Tools,2018.12,354
39416,Monitor,Clothing,1689.89,418
39417,Keyboard,Electronics,3405.53,601
39418,Pen,Home,2648.47,301
39419,Headphones,Clothing,137.87,1000
39420,Desk,Stationery,2543.06,260
39421,Mouse,Tools,3624.71,201
39422,Mouse,Stationery,1030.14,272
39423,Backpack,Beauty,491.48,32
39424,Book,Home,336.95,612
39425,Mirror,Clothing,5.87,80
39426,Notebook,Stationery,4494.14,687
39427,Monitor,Home,4361.12,380
39428,Chair,Beauty,156.25,864
39429,Phone,Stationery,4810.97,411
39430,Mirror,Beauty,2842.17,618
39431,Pen,Beauty,4946.22,575
39432,Tablet,Tools,484.91,944
39433,Headphones,Stationery,2690.82,702
39434,Headphones,Books,3894.77,564
39435,Mirror,Beauty,1041.92,935
39436,Desk,Clothing,3247.76,209
39437,Desk,Home,3668.54,849
39438,Shirt,Electronics,2483.04,919
39439,Lamp,Books,3139.97,666
39440,Desk,Stationery,332.68,437
39441,Tablet,Clothing,3574.49,559
39442,Mirror,Books,2108.12,687
39443,Laptop,Stationery,2280.69,843
39444,Keyboard,Electronics,3870.91,949
39445,Mirror,Books,2302.96,750
39446,Desk,Electronics,2704.57,756
39447,Keyboard,Clothing,1033.24,601
39448,Notebook,Home,92.02,434
39449,Monitor,Clothing,2663.63,200
39450,Shirt,Tools,4245.43,93
39451,Phone,Tools,1895.77,77
39452,Book,Books,3019.75,588
39453,Notebook,Clothing,141.77,576
39454,Headphones,Beauty,2046.24,49
39455,Monitor,Beauty,3819.92,729
39456,Mouse,Books,604.99,830
39457,Book,Clothing,2558.12,782
39458,Chair,Home,1798.57,848
39459,Lamp,Beauty,184.01,883
39460,Keyboard,Stationery,4467.61,393
39461,Mirror,Clothing,124.23,981
39462,Keyboard,Beauty,4491.77,327
39463,Tablet,Stationery,2512.2,371
39464,Phone,Electronics,2182.03,15
39465,Shirt,Books,1941.76,702
39466,Tablet,Electronics,2566.53,122
39467,Chair,Stationery,2376.39,495
39468,Headphones,Tools,2568.25,152
39469,Keyboard,Clothing,2076.23,915
39470,Pen,Stationery,2135.62,411
39471,Pen,Clothing,342.42,864
39472,Backpack,Home,4533.98,139
39473,Headphones,Stationery,4674.93,678
39474,Laptop,Clothing,978.4,699
39475,Lamp,Clothing,1145.64,106
39476,Mirror,Home,169.02,713
39477,Pen,Beauty,4505.54,768
39478,Keyboard,Beauty,1574.92,698
39479,Tablet,Beauty,1967.17,185
39480,Mirror,Stationery,4206.3,772
39481,Notebook,Clothing,260.94,465
39482,Notebook,Home,4190.21,295
39483,Lamp,Electronics,1899.45,346
39484,Desk,Home,4709.81,194
39485,Laptop,Electronics,4789.71,677
39486,Backpack,Books,414.49,955
39487,Book,Tools,1595.13,438
39488,Pen,Home,2696.31,529
39489,Chair,Home,922.74,235
39490,Keyboard,Home,2959.69,632
39491,Keyboard,Books,2024.45,412
39492,Tablet,Home,252.19,502
39493,Book,Home,807.36,863
39494,Monitor,Tools,4323.06,131
39495,Monitor,Beauty,177.06,493
39496,Book,Stationery,1892.39,134
39497,Lamp,Beauty,3828.45,875
39498,Lamp,Home,2463.29,275
39499,Mouse,Home,4323.98,597
39500,Laptop,Stationery,2760.2,971
39501,Backpack,Beauty,1174.48,708
39502,Notebook,Electronics,100.8,561
39503,Desk,Stationery,3052.32,19
39504,Notebook,Home,2939.96,564
39505,Pen,Books,2743.02,0
39506,Tablet,Home,711.41,210
39507,Mirror,Clothing,1541.4,694
39508,Pen,Stationery,1773.35,754
39509,Lamp,Clothing,1137.83,448
39510,Lamp,Clothing,3961.36,97
39511,Lamp,Books,4601.49,801
39512,Chair,Beauty,2676.55,424
39513,Lamp,Electronics,3448.36,643
39514,Monitor,Tools,3469.35,314
39515,Monitor,Clothing,3240.72,539
39516,Backpack,Clothing,2224.17,181
39517,Chair,Electronics,1701.71,153
39518,Mirror,Stationery,177.1,141
39519,Notebook,Stationery,2592.62,174
39520,Notebook,Clothing,1398.59,957
39521,Phone,Beauty,4459.1,801
39522,Mouse,Books,905.9,294
39523,Monitor,Beauty,3545.69,535
39524,Pen,Electronics,2789.06,119
39525,Backpack,Beauty,3407.96,550
39526,Desk,Clothing,439.09,647
39527,Monitor,Clothing,214.16,671
39528,Chair,Clothing,506.44,784
39529,Keyboard,Books,1087.46,436
39530,Monitor,Tools,223.58,671
39531,Lamp,Clothing,1618.2,189
39532,Backpack,Tools,3255.63,629
39533,Laptop,Books,792.7,592
39534,Tablet,Stationery,3075.33,935
39535,Keyboard,Electronics,3701.81,435
39536,Chair,Stationery,3514.66,309
39537,Keyboard,Clothing,3059.52,896
39538,Book,Tools,1010.88,741
39539,Mirror,Books,712.63,449
39540,Mouse,Books,1442.44,882
39541,Notebook,Electronics,666.57,599
39542,Book,Books,233.78,529
39543,Desk,Clothing,3764.34,701
39544,Book,Tools,1603.12,513
39545,Pen,Stationery,1778.77,636
39546,Mouse,Stationery,1844.72,505
39547,Pen,Beauty,2949.28,898
39548,Lamp,Clothing,3996.06,807
39549,Chair,Tools,4659.7,185
39550,Lamp,Clothing,3672.2,17
39551,Backpack,Beauty,4709.48,483
39552,Backpack,Stationery,1097.12,34
39553,Book,Tools,4698.74,562
39554,Mouse,Tools,938.56,590
39555,Notebook,Tools,2123.7,711
39556,Book,Home,580.1,842
39557,Lamp,Tools,4337.57,135
39558,Phone,Clothing,613.48,303
39559,Mirror,Beauty,1776.62,660
39560,Mouse,Tools,2279.97,267
39561,Tablet,Stationery,3271.38,686
39562,Headphones,Beauty,3452.67,705
39563,Book,Books,3420.98,773
39564,Backpack,Clothing,793.0,647
39565,Phone,Tools,2284.67,776
39566,Backpack,Beauty,4403.89,243
39567,Lamp,Home,1446.48,252
39568,Mirror,Stationery,433.73,625
39569,Phone,Books,4637.53,623
39570,Tablet,Stationery,3586.6,317
39571,Monitor,Home,1163.62,630
39572,Monitor,Beauty,1057.17,729
39573,Keyboard,Tools,1770.92,75
39574,Mouse,Clothing,976.94,74
39575,Mirror,Tools,1763.94,837
39576,Headphones,Books,1108.02,391
39577,Mouse,Books,1750.86,690
39578,Book,Clothing,1387.36,295
39579,Chair,Electronics,3641.75,45
39580,Notebook,Books,739.07,404
39581,Monitor,Books,3505.97,494
39582,Shirt,Electronics,3463.31,179
39583,Pen,Beauty,824.59,578
39584,Phone,Tools,807.49,77
39585,Shirt,Tools,1111.12,710
39586,Chair,Books,4135.18,941
39587,Keyboard,Stationery,1084.89,776
39588,Backpack,Electronics,455.9,472
39589,Desk,Home,3065.24,689
39590,Notebook,Beauty,1441.29,430
39591,Notebook,Clothing,1403.96,58
39592,Tablet,Stationery,1945.8,997
39593,Headphones,Clothing,4875.86,780
39594,Desk,Electronics,4251.39,160
39595,Lamp,Beauty,1277.14,884
39596,Monitor,Books,1074.31,810
39597,Mirror,Home,4794.92,209
39598,Monitor,Tools,1451.23,168
39599,Notebook,Beauty,1789.96,453
39600,Headphones,Clothing,4714.58,148
39601,Book,Beauty,2873.38,436
39602,Pen,Books,1618.05,264
39603,Keyboard,Tools,2126.56,259
39604,Notebook,Beauty,1442.41,553
39605,Headphones,Clothing,2257.78,900
39606,Chair,Books,4463.41,483
39607,Book,Beauty,894.14,498
39608,Backpack,Books,3822.5,377
39609,Laptop,Home,640.74,513
39610,Chair,Beauty,2429.01,674
39611,Book,Clothing,223.93,554
39612,Shirt,Books,1769.96,40
39613,Phone,Home,3819.85,264
39614,Pen,Beauty,4485.32,205
39615,Monitor,Beauty,2333.12,271
39616,Book,Stationery,2587.7,773
39617,Laptop,Books,2238.19,885
39618,Monitor,Home,93.89,651
39619,Laptop,Clothing,4776.36,197
39620,Chair,Home,1298.72,858
39621,Book,Clothing,3113.71,502
39622,Lamp,Beauty,1602.42,211
39623,Phone,Tools,2897.64,543
39624,Backpack,Beauty,4374.91,152
39625,Pen,Beauty,1717.13,215
39626,Lamp,Clothing,3476.25,9
39627,Pen,Tools,1177.35,802
39628,Chair,Stationery,2393.62,690
39629,Chair,Electronics,587.72,446
39630,Tablet,Home,1525.12,365
39631,Shirt,Tools,3070.73,945
39632,Headphones,Stationery,115.54,968
39633,Shirt,Home,3156.4,169
39634,Laptop,Tools,4398.93,402
39635,Phone,Books,4789.09,986
39636,Laptop,Tools,4088.89,318
39637,Book,Beauty,4873.23,183
39638,Backpack,Clothing,2293.46,193
39639,Monitor,Books,3365.27,880
39640,Shirt,Stationery,1782.7,723
39641,Book,Electronics,2257.67,200
39642,Book,Beauty,4908.06,297
39643,Pen,Beauty,3851.8,504
39644,Book,Tools,3799.06,373
39645,Laptop,Home,3293.84,833
39646,Mirror,Tools,1053.16,56
39647,Mirror,Stationery,2647.62,928
39648,Phone,Home,1054.66,391
39649,Book,Books,1292.04,320
39650,Backpack,Clothing,1632.49,45
39651,Tablet,Electronics,1425.3,745
39652,Pen,Stationery,4503.6,344
39653,Phone,Clothing,199.82,139
39654,Mouse,Books,1702.12,700
39655,Lamp,Books,3039.64,524
39656,Mouse,Books,262.01,682
39657,Phone,Tools,1447.79,555
39658,Mouse,Books,1449.5,551
39659,Mouse,Stationery,717.39,48
39660,Tablet,Tools,3202.75,917
39661,Phone,Stationery,59.96,303
39662,Book,Stationery,20.09,579
39663,Lamp,Tools,2205.52,372
39664,Pen,Clothing,3091.91,498
39665,Phone,Clothing,1296.03,933
39666,Shirt,Beauty,3470.34,705
39667,Headphones,Books,2105.66,999
39668,Mirror,Tools,31.48,516
39669,Book,Tools,1537.29,738
39670,Phone,Stationery,2336.81,524
39671,Book,Electronics,3528.94,544
39672,Book,Beauty,4760.4,99
39673,Monitor,Clothing,3807.37,393
39674,Backpack,Stationery,4913.22,484
39675,Tablet,Stationery,4081.01,19
39676,Monitor,Tools,1128.17,58
39677,Notebook,Home,3988.01,393
39678,Laptop,Books,250.01,739
39679,Desk,Stationery,2270.16,758
39680,Laptop,Beauty,3314.33,979
39681,Monitor,Electronics,589.86,563
39682,Mouse,Books,3414.76,683
39683,Desk,Clothing,306.49,716
39684,Shirt,Books,776.23,454
39685,Chair,Clothing,2810.3,74
39686,Phone,Home,2249.12,376
39687,Laptop,Home,4726.51,629
39688,Lamp,Clothing,1941.3,824
39689,Book,Home,714.63,234
39690,Pen,Home,2241.48,375
39691,Mirror,Stationery,1797.51,853
39692,Tablet,Beauty,1665.16,881
39693,Mirror,Books,2993.66,116
39694,Monitor,Clothing,4431.24,413
39695,Notebook,Home,4747.67,977
39696,Pen,Home,3261.46,903
39697,Lamp,Beauty,3774.79,531
39698,Book,Clothing,2379.93,728
39699,Mouse,Electronics,2191.55,534
39700,Chair,Beauty,1750.1,213
39701,Chair,Stationery,2826.25,566
39702,Chair,Tools,3445.94,714
39703,Tablet,Electronics,313.66,327
39704,Pen,Stationery,4372.84,879
39705,Lamp,Books,1263.26,564
39706,Headphones,Books,2085.06,840
39707,Desk,Books,4834.07,485
39708,Pen,Tools,4929.84,346
39709,Desk,Books,2317.54,144
39710,Headphones,Books,3500.44,158
39711,Phone,Beauty,1195.0,196
39712,Phone,Stationery,3477.26,738
39713,Monitor,Stationery,492.12,165
39714,Backpack,Home,3649.34,860
39715,Headphones,Tools,1241.45,615
39716,Laptop,Beauty,3712.69,955
39717,Phone,Tools,103.96,73
39718,Desk,Stationery,4840.06,590
39719,Chair,Stationery,317.73,308
39720,Phone,Home,423.29,702
39721,Headphones,Electronics,4152.53,479
39722,Headphones,Home,1681.28,261
39723,Tablet,Tools,886.67,521
39724,Shirt,Home,2410.69,836
39725,Shirt,Stationery,443.31,978
39726,Mouse,Tools,2048.24,514
39727,Pen,Home,1728.77,249
39728,Keyboard,Stationery,610.24,775
39729,Headphones,Books,1419.32,474
39730,Mouse,Electronics,4629.5,4
39731,Mirror,Electronics,2536.09,828
39732,Tablet,Beauty,3736.45,347
39733,Laptop,Home,2966.64,828
39734,Monitor,Books,2065.82,452
39735,Monitor,Home,2159.64,372
39736,Pen,Clothing,3350.74,292
39737,Monitor,Tools,3818.03,911
39738,Headphones,Tools,592.72,327
39739,Book,Beauty,2620.56,464
39740,Mirror,Stationery,703.27,773
39741,Mirror,Electronics,1722.91,169
39742,Monitor,Clothing,3385.25,506
39743,Tablet,Books,2260.54,843
39744,Notebook,Beauty,3216.74,507
39745,Headphones,Beauty,3971.61,158
39746,Backpack,Home,3383.88,281
39747,Desk,Electronics,2276.61,296
39748,Desk,Electronics,1921.17,83
39749,Chair,Books,2339.52,860
39750,Keyboard,Stationery,738.86,642
39751,Keyboard,Electronics,1405.6,322
39752,Lamp,Electronics,3547.26,9
39753,Phone,Books,2130.18,599
39754,Keyboard,Clothing,2702.49,450
39755,Desk,Books,504.88,251
39756,Pen,Clothing,2215.72,81
39757,Phone,Clothing,4962.98,189
39758,Tablet,Tools,3795.14,158
39759,Tablet,Electronics,1704.38,122
39760,Desk,Tools,1670.95,135
39761,Lamp,Electronics,2517.79,94
39762,Backpack,Electronics,2567.11,89
39763,Desk,Tools,2122.9,998
39764,Headphones,Clothing,1127.41,796
39765,Desk,Beauty,3233.28,740
39766,Book,Electronics,3813.69,18
39767,Lamp,Electronics,3941.62,567
39768,Notebook,Books,1263.71,255
39769,Monitor,Tools,1525.16,122
39770,Desk,Books,3008.73,716
39771,Phone,Tools,2410.33,651
39772,Keyboard,Clothing,4678.82,772
39773,Notebook,Books,3200.59,709
39774,Phone,Beauty,863.69,608
39775,Desk,Electronics,444.35,583
39776,Keyboard,Tools,4802.33,429
39777,Mouse,Books,3122.45,81
39778,Book,Stationery,1950.69,495
39779,Backpack,Home,1526.64,314
39780,Mirror,Books,4006.93,336
39781,Book,Electronics,1573.59,836
39782,Keyboard,Electronics,2621.95,331
39783,Phone,Electronics,3688.92,431
39784,Book,Books,3737.55,788
39785,Tablet,Stationery,2523.0,641
39786,Desk,Books,3233.67,651
39787,Notebook,Stationery,765.75,914
39788,Keyboard,Home,4453.84,731
39789,Mirror,Clothing,2186.56,174
39790,Tablet,Books,2064.84,82
39791,Laptop,Stationery,4241.54,718
39792,Keyboard,Tools,4545.08,815
39793,Tablet,Beauty,4842.02,550
39794,Mouse,Stationery,567.58,650
39795,Keyboard,Books,3365.14,329
39796,Headphones,Beauty,142.23,809
39797,Desk,Home,2928.86,758
39798,Backpack,Tools,4583.43,94
39799,Mouse,Tools,1832.21,299
39800,Backpack,Home,3288.46,984
39801,Keyboard,Tools,3201.26,636
39802,Shirt,Tools,3733.9,654
39803,Tablet,Tools,3552.59,376
39804,Keyboard,Home,347.26,104
39805,Desk,Beauty,880.78,290
39806,Pen,Books,4880.8,489
39807,Mouse,Home,197.51,341
39808,Shirt,Clothing,932.67,510
39809,Headphones,Stationery,4812.97,700
39810,Chair,Tools,2312.82,518
39811,Chair,Beauty,2559.07,704
39812,Notebook,Books,2638.17,955
39813,Chair,Home,3734.49,602
39814,Monitor,Tools,4485.13,743
39815,Chair,Home,2536.69,276
39816,Notebook,Clothing,2673.29,898
39817,Desk,Electronics,3179.78,552
39818,Mirror,Tools,3155.57,884
39819,Phone,Tools,4814.35,406
39820,Notebook,Home,4900.21,418
39821,Book,Electronics,2999.98,130
39822,Shirt,Books,2678.56,520
39823,Monitor,Tools,4687.3,974
39824,Chair,Stationery,3429.76,342
39825,Notebook,Electronics,4642.85,0
39826,Backpack,Books,2624.07,474
39827,Shirt,Tools,4717.74,218
39828,Book,Books,1381.54,412
39829,Monitor,Home,972.73,348
39830,Tablet,Clothing,4339.31,212
39831,Mouse,Books,3334.66,231
39832,Desk,Electronics,1166.48,533
39833,Notebook,Tools,3035.64,71
39834,Backpack,Books,422.74,88
39835,Book,Clothing,893.52,593
39836,Lamp,Books,1701.76,281
39837,Desk,Beauty,3493.66,271
39838,Lamp,Stationery,3328.3,150
39839,Notebook,Stationery,3654.53,644
39840,Mirror,Beauty,2175.6,827
39841,Phone,Beauty,1445.33,397
39842,Desk,Stationery,1654.4,309
39843,Phone,Tools,3902.41,380
39844,Keyboard,Electronics,1777.18,75
39845,Headphones,Home,1580.94,489
39846,Tablet,Beauty,3995.07,479
39847,Keyboard,Electronics,4429.64,823
39848,Book,Beauty,2797.69,999
39849,Pen,Clothing,1212.74,777
39850,Tablet,Stationery,643.43,346
39851,Mirror,Tools,4223.31,63
39852,Mouse,Electronics,4479.61,228
39853,Shirt,Home,3315.58,710
39854,Desk,Stationery,4624.03,649
39855,Mirror,Home,2524.13,284
39856,Lamp,Stationery,323.71,626
39857,Lamp,Books,2267.39,172
39858,Phone,Beauty,509.64,192
39859,Pen,Books,3122.56,745
39860,Headphones,Home,4757.67,297
39861,Phone,Tools,1953.6,321
39862,Shirt,Clothing,646.29,748
39863,Notebook,Beauty,723.92,137
39864,Monitor,Beauty,4559.13,965
39865,Shirt,Books,823.6,480
39866,Lamp,Books,557.84,765
39867,Notebook,Electronics,3410.23,488
39868,Backpack,Home,4559.59,211
39869,Pen,Electronics,183.68,890
39870,Monitor,Books,789.85,305
39871,Mirror,Beauty,498.6,889
39872,Mouse,Home,3353.75,323
39873,Mirror,Tools,3062.16,197
39874,Lamp,Beauty,3966.37,920
39875,Laptop,Clothing,275.87,927
39876,Monitor,Tools,1378.22,41
39877,Book,Books,4117.2,769
39878,Monitor,Electronics,1758.61,376
39879,Backpack,Books,265.49,677
39880,Book,Tools,3091.8,280
39881,Backpack,Stationery,4998.85,591
39882,Book,Stationery,2977.27,711
39883,Book,Electronics,2850.38,73
39884,Chair,Electronics,3585.47,450
39885,Notebook,Books,368.32,341
39886,Pen,Tools,867.69,497
39887,Mirror,Tools,3698.11,853
39888,Chair,Tools,1958.32,692
39889,Notebook,Tools,867.54,672
39890,Phone,Books,1012.29,536
39891,Lamp,Electronics,2790.29,752
39892,Lamp,Beauty,2725.14,286
39893,Lamp,Electronics,2306.98,638
39894,Keyboard,Stationery,3797.39,863
39895,Desk,Home,2972.44,68
39896,Phone,Home,4151.64,950
39897,Monitor,Books,3781.19,800
39898,Keyboard,Books,2974.71,132
39899,Mirror,Home,676.72,815
39900,Lamp,Tools,171.83,637
39901,Tablet,Beauty,2394.58,966
39902,Lamp,Books,2068.75,29
39903,Monitor,Beauty,4826.96,868
39904,Desk,Stationery,4453.89,708
39905,Notebook,Beauty,3306.58,185
39906,Phone,Beauty,933.13,254
39907,Monitor,Electronics,2389.95,821
